Time Passed (days),Orbital Period (days),X Position (m),Y Position (m),Eccentric Anomaly,Orbital Radius (m),Orbital Velocity (m/s),Potential Energy (J),Kinetic Energy (J),Total Mechanical Energy (J)
88.10383586335455,365.21050633813775,3236713308.96361,149469183991.16278,1.5324511465106863,149504224943.7403,29798.439441294893,-5.30104354902502e+33,2.650521774512509e+33,-2.6505217745125104e+33
88.46941194577511,365.21050633813775,2295839290.070976,149502310496.7831,1.5387443197538957,149519937539.8558,29796.873686410036,-5.300486478458733e+33,2.650243239229366e+33,-2.650243239229366e+33
88.83498802819567,365.21050633813775,1354874305.9055846,149529513580.18933,1.5450368316672396,149535651655.09137,29795.308026972354,-5.299929471120314e+33,2.6499647355601576e+33,-2.6499647355601564e+33
89.20056411061623,365.21050633813775,413855655.30793804,149550794031.0962,1.5513286823388863,149551366666.55637,29793.742525034966,-5.29937254907902e+33,2.64968627453951e+33,-2.64968627453951e+33
89.56614019303679,365.21050633813775,-527179384.2623501,149566152873.73172,1.557619871883188,149567081951.71716,29792.177242576316,-5.298815734372901e+33,2.6494078671864503e+33,-2.6494078671864503e+33
89.93171627545735,365.21050633813775,-1468193558.1911778,149575591366.50113,1.5639104004406412,149582796888.42178,29790.612241497754,-5.298259049007957e+33,2.6491295245039786e+33,-2.6491295245039786e+33
90.2972923578779,365.21050633813775,-2409149636.1697874,149579111001.64142,1.5702002681778486,149598510854.92404,29789.047583621206,-5.297702514957312e+33,2.648851257478657e+33,-2.6488512574786557e+33
90.66286844029845,365.21050633813775,-3350010413.6501517,149576713504.86734,1.576489475287481,149614223229.90796,29787.48333068679,-5.297146154160382e+33,2.648573077080192e+33,-2.6485730770801906e+33
91.02844452271901,365.21050633813775,-4290738713.2953324,149568400835.00864,1.5827780219882346,149629933392.51202,29785.91954435049,-5.296589988522047e+33,2.648294994261024e+33,-2.648294994261023e+33
91.39402060513959,365.21050633813775,-5231297386.425327,149554175183.63846,1.5890659085247913,149645640722.3533,29784.356286181795,-5.296034039911836e+33,2.648017019955918e+33,-2.648017019955918e+33
91.75959668756013,365.21050633813775,-6171649314.45789,149534038974.6931,1.595353135167775,149661344599.55145,29782.793617661428,-5.295478330163119e+33,2.6477391650815595e+33,-2.6477391650815595e+33
92.1251727699807,365.21050633813775,-7111757410.344893,149507994864.08322,1.6016397022137094,149677044404.75275,29781.23160017901,-5.2949228810723e+33,2.64746144053615e+33,-2.64746144053615e+33
92.49074885240125,365.21050633813775,-8051584620.003137,149476045739.29642,1.6079256099849728,149692739519.15405,29779.670295030774,-5.294367714398008e+33,2.647183857199004e+33,-2.647183857199004e+33
92.85632493482181,365.21050633813775,-8991093923.7409,149438194718.9915,1.6142108588297521,149708429324.5265,29778.109763417317,-5.293812851860315e+33,2.6469064259301576e+33,-2.6469064259301576e+33
93.22190101724236,365.21050633813775,-9930248337.67905,149394445152.58395,1.6204954491219987,149724113203.23923,29776.550066441323,-5.293258315139941e+33,2.646629157569971e+33,-2.64662915756997e+33
93.58747709966293,365.21050633813775,-10869010915.167282,149344800619.82382,1.626779381261379,149739790538.2833,29774.991265105302,-5.292704125877468e+33,2.6463520629387347e+33,-2.6463520629387335e+33
93.9530531820835,365.21050633813775,-11807344748.195585,149289264930.36417,1.6330626556732288,149755460713.29486,29773.433420309393,-5.29215030567257e+33,2.6460751528362853e+33,-2.646075152836284e+33
94.31862926450404,365.21050633813775,-12745212968.799446,149227842123.32236,1.6393452728085005,149771123112.57895,29771.87659284913,-5.291596876083232e+33,2.645798438041616e+33,-2.645798438041616e+33
94.6842053469246,365.21050633813775,-13682578750.461792,149160536466.83258,1.6456272331437174,149786777121.1327,29770.320843413236,-5.291043858624994e+33,2.645521929312497e+33,-2.645521929312497e+33
95.04978142934516,365.21050633813775,-14619405309.507896,149087352457.5904,1.65190853718092,149802422124.66876,29768.766232581438,-5.290491274770184e+33,2.645245637385091e+33,-2.6452456373850923e+33
95.41535751176572,365.21050633813775,-15555655906.496185,149008294820.38925,1.6581891854476154,149818057509.6385,29767.212820822304,-5.289939145947163e+33,2.644969572973582e+33,-2.6449695729735807e+33
95.78093359418628,365.21050633813775,-16491293847.603266,148923368507.64893,1.6644691784967243,149833682663.25497,29765.660668491073,-5.289387493539586e+33,2.644693746769793e+33,-2.644693746769793e+33
96.14650967660684,365.21050633813775,-17426282486.00394,148832578698.93628,1.6707485169065277,149849296973.51627,29764.109835827512,-5.288836338885648e+33,2.644418169442824e+33,-2.644418169442824e+33
96.5120857590274,365.21050633813775,-18360585223.24564,148735930800.47787,1.6770272012806124,149864899829.2282,29762.560382953783,-5.288285703277352e+33,2.6441428516386754e+33,-2.6441428516386766e+33
96.87766184144796,365.21050633813775,-19294165510.617332,148633430444.66476,1.6833052322478155,149880490620.0273,29761.012369872347,-5.287735607959778e+33,2.643867803979889e+33,-2.643867803979889e+33
97.24323792386852,365.21050633813775,-20226986850.513783,148525083489.5499,1.6895826104621687,149896068736.40356,29759.465856463834,-5.287186074130359e+33,2.64359303706518e+33,-2.6435930370651787e+33
97.60881400628905,365.21050633813775,-21159012797.793148,148410896018.33743,1.6958593366028407,149911633569.72314,29757.92090248497,-5.286637122938154e+33,2.643318561469078e+33,-2.6433185614690766e+33
97.97439008870963,365.21050633813775,-22090206961.130474,148290874338.86462,1.7021354113740808,149927184512.2509,29756.377567566513,-5.286088775483146e+33,2.6430443877415733e+33,-2.643044387741572e+33
98.33996617113019,365.21050633813775,-23020533004.364075,148165024983.0762,1.7084108355051575,149942720957.17288,29754.835911211187,-5.285541052815524e+33,2.642770526407762e+33,-2.642770526407762e+33
98.70554225355075,365.21050633813775,-23949954647.837917,148033354706.49106,1.7146856097503016,149958242298.6189,29753.295992791638,-5.284993975934987e+33,2.642496987967493e+33,-2.642496987967494e+33
99.0711183359713,365.21050633813775,-24878435669.737434,147895870487.66174,1.720959734888645,149973747931.68463,29751.757871548412,-5.28444756579004e+33,2.64222378289502e+33,-2.64222378289502e+33
99.43669441839187,365.21050633813775,-25805939907.41998,147752579527.6263,1.7272332117241587,149989237252.45392,29750.221606587933,-5.283901843277316e+33,2.641950921638658e+33,-2.641950921638658e+33
99.80227050081243,365.21050633813775,-26732431258.73984,147603489249.35315,1.733506041085592,150004709658.02094,29748.68725688051,-5.283356829240878e+33,2.641678414620439e+33,-2.641678414620439e+33
100.16784658323299,365.21050633813775,-27657873683.366947,147448607297.17838,1.7397782238264086,150020164546.51224,29747.15488125834,-5.282812544471543e+33,2.641406272235772e+33,-2.641406272235771e+33
100.53342266565353,365.21050633813775,-28582231204.100826,147287941536.23593,1.7460497608247236,150035601317.1085,29745.62453841357,-5.282269009706221e+33,2.6411345048531104e+33,-2.6411345048531104e+33
100.89899874807409,365.21050633813775,-29505467908.178047,147121500051.88083,1.7523206529832402,150051019370.0666,29744.096286896303,-5.281726245627226e+33,2.6408631228136134e+33,-2.640863122813612e+33
101.26457483049465,365.21050633813775,-30427547948.573948,146949291149.1052,1.7585909012291818,150066418106.74118,29742.570185112687,-5.281184272861635e+33,2.640592136430817e+33,-2.640592136430818e+33
101.63015091291521,365.21050633813775,-31348435545.299225,146771323351.94727,1.7648605065142284,150081796929.60648,29741.046291322968,-5.280643111980616e+33,2.640321555990308e+33,-2.640321555990308e+33
101.99572699533577,365.21050633813775,-32268094986.68967,146587605402.89343,1.7711294698144489,150097155242.2777,29739.524663639582,-5.280102783498786e+33,2.640051391749393e+33,-2.640051391749393e+33
102.36130307775633,365.21050633813775,-33186490630.691036,146398146262.27347,1.7773977921302329,150112492449.53253,29738.005360025283,-5.279563307873568e+33,2.639781653936784e+33,-2.639781653936784e+33
102.72687916017689,365.21050633813775,-34103586906.13752,146202955107.649,1.7836654744862244,150127807957.3325,29736.488438291217,-5.279024705504545e+33,2.6395123527522723e+33,-2.6395123527522723e+33
103.09245524259744,365.21050633813775,-35019348314.024345,146002041333.19495,1.7899325179312504,150143101172.84418,29734.973956095095,-5.278486996732831e+33,2.639243498366416e+33,-2.639243498366415e+33
103.458031325018,365.21050633813775,-35933739428.77458,145795414549.07462,1.7961989235382532,150158371504.46054,29733.461970939305,-5.277950201840444e+33,2.638975100920222e+33,-2.638975100920222e+33
103.82360740743856,365.21050633813775,-36846724899.50002,145583084580.80777,1.802464692404219,150173618361.82166,29731.952540169113,-5.277414341049685e+33,2.638707170524843e+33,-2.638707170524842e+33
104.18918348985912,365.21050633813775,-37758269451.25573,145365061468.63248,1.8087298256501052,150188841155.83597,29730.445720970798,-5.276879434522518e+33,2.638439717261259e+33,-2.638439717261259e+33
104.55475957227968,365.21050633813775,-38668337886.28929,145141355466.86026,1.8149943244207711,150204039298.70102,29728.941570369872,-5.276345502359961e+33,2.638172751179981e+33,-2.63817275117998e+33
104.92033565470024,365.21050633813775,-39576895085.28342,144911977043.2247,1.8212581898849036,150219212203.92422,29727.44014522926,-5.275812564601483e+33,2.6379062823007416e+33,-2.6379062823007416e+33
105.2859117371208,365.21050633813775,-40483906008.59268,144676936878.22388,1.8275214232349435,150234359286.3435,29725.94150224754,-5.275280641224406e+33,2.6376403206122026e+33,-2.637640320612204e+33
105.65148781954134,365.21050633813775,-41389335697.47432,144436245864.4562,1.8337840256870122,150249479962.14783,29724.44569795718,-5.274749752143306e+33,2.637374876071653e+33,-2.637374876071653e+33
106.0170639019619,365.21050633813775,-42293149275.312996,144189915105.95013,1.8400459984808368,150264573648.89774,29722.952788722752,-5.274219917209431e+33,2.6371099586047155e+33,-2.6371099586047155e+33
106.38263998438246,365.21050633813775,-43195311948.83913,143937955917.4877,1.8463073428796741,150279639765.54562,29721.46283073924,-5.273691156210115e+33,2.6368455781050577e+33,-2.6368455781050577e+33
106.74821606680302,365.21050633813775,-44095789009.34174,143680379823.92178,1.8525680601702348,150294677732.45602,29719.97588003028,-5.273163488868203e+33,2.6365817444341014e+33,-2.6365817444341014e+33
107.11379214922358,365.21050633813775,-44994545833.87423,143417198559.48715,1.8588281516626053,150309686971.4257,29718.491992446474,-5.272636934841478e+33,2.6363184674207394e+33,-2.6363184674207383e+33
107.47936823164414,365.21050633813775,-45891547886.454994,143148424067.10602,1.865087618690173,150324666905.70383,29717.01122366367,-5.272111513722096e+33,2.636055756861047e+33,-2.6360557568610484e+33
107.8449443140647,365.21050633813775,-46786760719.26122,142874068497.68655,1.8713464626095446,150339616960.0117,29715.53362918133,-5.27158724503603e+33,2.635793622518015e+33,-2.635793622518015e+33
108.21052039648526,365.21050633813775,-47680149973.81687,142594144209.41672,1.8776046848004702,150354536560.56274,29714.05926432081,-5.27106414824251e+33,2.635532074121255e+33,-2.635532074121255e+33
108.57609647890581,365.21050633813775,-48571681382.173874,142308663767.05145,1.8838622866657608,150369425135.0823,29712.588184223736,-5.270542242733474e+33,2.635271121366737e+33,-2.635271121366737e+33
108.94167256132637,365.21050633813775,-49461320768.088326,142017639941.19406,1.8901192696312121,150384282112.8271,29711.120443850366,-5.27002154783303e+33,2.6350107739165153e+33,-2.635010773916514e+33
109.30724864374693,365.21050633813775,-50349034048.18868,141721085707.5722,1.896375635145519,150399106924.60474,29709.65609797796,-5.269502082796911e+33,2.6347510413984554e+33,-2.6347510413984554e+33
109.67282472616749,365.21050633813775,-51234787233.1396,141419014246.30798,1.902631384680197,150413899002.79346,29708.19520119917,-5.268983866811944e+33,2.634491933405972e+33,-2.634491933405972e+33
110.03840080858805,365.21050633813775,-52118546428.79789,141111438941.18237,1.9088865197295,150428657781.36093,29706.73780792047,-5.268466918995533e+33,2.6342334594977664e+33,-2.6342334594977664e+33
110.40397689100861,365.21050633813775,-53000277837.36344,140798373378.89413,1.915141041810336,150443382695.88397,29705.28397236052,-5.267951258395116e+33,2.6339756291975584e+33,-2.633975629197557e+33
110.76955297342917,365.21050633813775,-53879947758.52305,140479831348.31326,1.9213949524621854,150458073183.56735,29703.83374854866,-5.267436903987668e+33,2.633718451993834e+33,-2.633718451993834e+33
111.13512905584972,365.21050633813775,-54757522590.5884,140155826839.72873,1.927648253247016,150472728683.26282,29702.387190323323,-5.266923874679182e+33,2.633461937339591e+33,-2.633461937339591e+33
111.50070513827028,365.21050633813775,-55632968831.62765,139826374044.09125,1.9339009457492,150487348635.4882,29700.944351330498,-5.266412189304162e+33,2.633206094652081e+33,-2.633206094652081e+33
111.86628122069084,365.21050633813775,-56506253080.590294,139491487352.25018,1.9401530315754256,150501932482.44586,29699.505285022216,-5.265901866625123e+33,2.632950933312562e+33,-2.632950933312561e+33
112.2318573031114,365.21050633813775,-57377342038.42655,139151181354.18552,1.9464045123546148,150516479668.04172,29698.07004465503,-5.265392925332102e+33,2.632696462666051e+33,-2.632696462666051e+33
112.59743338553196,365.21050633813775,-58246202509.19936,138805470838.23456,1.9526553897378347,150530989637.90363,29696.638683288522,-5.264885384042155e+33,2.632442692021078e+33,-2.632442692021077e+33
112.96300946795252,365.21050633813775,-59112801401.191124,138454370790.31326,1.9589056653982115,150545461839.3999,29695.21125378381,-5.264379261298887e+33,2.632189630649443e+33,-2.632189630649444e+33
113.32858555037308,365.21050633813775,-59977105728.00316,138097896393.13248,1.9651553410308433,150559895721.65765,29693.78780880211,-5.263874575571964e+33,2.631937287785982e+33,-2.631937287785982e+33
113.69416163279362,365.21050633813775,-60839082609.64937,137736063025.4095,1.9714044183527109,150574290735.58115,29692.36840080323,-5.263371345256639e+33,2.631685672628319e+33,-2.63168567262832e+33
114.05973771521418,365.21050633813775,-61698699273.64338,137368886261.07387,1.9776528991025912,150588646333.86984,29690.95308204416,-5.262869588673283e+33,2.631434794336641e+33,-2.631434794336642e+33
114.42531379763474,365.21050633813775,-62555923056.07911,136996381868.46901,1.9839007850409651,150602961971.03653,29689.541904577647,-5.262369324066922e+33,2.6311846620334616e+33,-2.6311846620334605e+33
114.7908898800553,365.21050633813775,-63410721402.705284,136618565809.54834,1.9901480779499308,150617237103.42517,29688.13492025076,-5.261870569606785e+33,2.6309352848033925e+33,-2.6309352848033925e+33
115.15646596247586,365.21050633813775,-64263061869.99329,136235454239.06694,1.9963947796331112,150631471189.22888,29686.73218070349,-5.261373343385833e+33,2.6306866716929167e+33,-2.6306866716929167e+33
115.52204204489642,365.21050633813775,-65112912126.19878,135847063503.76817,2.0026408919155645,150645663688.5075,29685.33373736739,-5.260877663420328e+33,2.6304388317101645e+33,-2.6304388317101633e+33
115.887618127317,365.21050633813775,-65960239952.41678,135453410141.56567,2.0088864166436924,150659814063.20535,29683.939641464152,-5.260383547649379e+33,2.63019177382469e+33,-2.6301917738246887e+33
116.25319420973756,365.21050633813775,-66805013243.63061,135054510880.72058,2.015131355685148,150673921777.16864,29682.54994400429,-5.259891013934506e+33,2.629945506967253e+33,-2.629945506967253e+33
116.61877029215809,365.21050633813775,-67647200009.75392,134650382639.01416,2.0213757109287434,150687986296.1629,29681.164695785774,-5.259400080059208e+33,2.6297000400296043e+33,-2.629700040029603e+33
116.98434637457865,365.21050633813775,-68486768376.66682,134241042522.91597,2.027619484284358,150702007087.89032,29679.78394739268,-5.258910763728532e+33,2.6294553818642665e+33,-2.6294553818642653e+33
117.34992245699921,365.21050633813775,-69323686587.24547,133826507826.74728,2.0338626776828437,150715983622.00702,29678.407749193884,-5.258423082568648e+33,2.6292115412843234e+33,-2.6292115412843246e+33
117.71549853941977,365.21050633813775,-70157923002.38492,133406796031.83994,2.040105293075932,150729915370.13983,29677.036151341767,-5.257937054126436e+33,2.628968527063218e+33,-2.628968527063218e+33
118.08107462184034,365.21050633813775,-70989446102.01576,132981924805.69139,2.0463473324361376,150743801805.90366,29675.669203770878,-5.257452695869063e+33,2.6287263479345314e+33,-2.6287263479345314e+33
118.4466507042609,365.21050633813775,-71818224486.11467,132551912001.11452,2.052588797756667,150757642404.91812,29674.30695619669,-5.256970025183583e+33,2.6284850125917914e+33,-2.6284850125917914e+33
118.81222678668146,365.21050633813775,-72644226875.70755,132116775655.38379,2.0588296910513195,150771436644.82434,29672.94945811431,-5.256489059376525e+33,2.6282445296882623e+33,-2.6282445296882623e+33
119.177802869102,365.21050633813775,-73467422113.86772,131676533989.37654,2.065070014354394,150785184005.30157,29671.596758797237,-5.2560098156735e+33,2.62800490783675e+33,-2.62800490783675e+33
119.54337895152256,365.21050633813775,-74287779166.70636,131231205406.71082,2.0713097697205933,150798883968.08398,29670.24890729608,-5.255532311218799e+33,2.6277661556093996e+33,-2.6277661556093996e+33
119.90895503394312,365.21050633813775,-75105267124.35667,130780808492.8784,2.077548959224922,150812536016.97675,29668.905952437384,-5.25505656307501e+33,2.627528281537505e+33,-2.627528281537505e+33
120.27453111636369,365.21050633813775,-75919855201.95253,130325362014.3739,2.0837875849625953,150826139637.87262,29667.56794282236,-5.254582588222626e+33,2.627291294111313e+33,-2.627291294111313e+33
120.64010719878425,365.21050633813775,-76731512740.59999,129864884917.81958,2.09002564904894,150839694318.76804,29666.234926825706,-5.254110403559673e+33,2.6270552017798363e+33,-2.6270552017798363e+33
121.00568328120481,365.21050633813775,-77540209208.34209,129399396329.08678,2.0962631536192937,150853199549.7793,29664.90695259441,-5.253640025901323e+33,2.6268200129506615e+33,-2.6268200129506615e+33
121.37125936362537,365.21050633813775,-78345914201.11792,128928915552.41273,2.1025001008289093,150866654823.15866,29663.58406804655,-5.25317147197953e+33,2.626585735989765e+33,-2.626585735989765e+33
121.7368354460459,365.21050633813775,-79148597443.71466,128453462069.51372,2.108736492852852,150880059633.31003,29662.266320870156,-5.25270475844266e+33,2.6263523792213306e+33,-2.6263523792213294e+33
122.10241152846646,365.21050633813775,-79948228790.71399,127973055538.694,2.114972331885906,150893413476.8049,29660.95375852202,-5.252239901855134e+33,2.626119950927567e+33,-2.626119950927567e+33
122.46798761088704,365.21050633813775,-80744778227.43083,127487715793.9518,2.1212076201424694,150906715852.39807,29659.64642822658,-5.25177691869706e+33,2.62588845934853e+33,-2.62588845934853e+33
122.8335636933076,365.21050633813775,-81538215870.84673,126997462844.08047,2.127442359856455,150919966261.04315,29658.34437697477,-5.251315825363888e+33,2.625657912681944e+33,-2.625657912681944e+33
123.19913977572816,365.21050633813775,-82328511970.53674,126502316871.76628,2.1336765532811923,150933164205.90796,29657.047651522906,-5.250856638166062e+33,2.62542831908303e+33,-2.6254283190830314e+33
123.56471585814872,365.21050633813775,-83115636909.58864,126002298232.68332,2.1399102026893204,150946309192.39014,29655.75629839158,-5.250399373328664e+33,2.625199686664332e+33,-2.625199686664332e+33
123.93029194056928,365.21050633813775,-83899561205.51791,125497427454.5831,2.1461433103726946,150959400728.13217,29654.470363864562,-5.24994404699109e+33,2.624972023495545e+33,-2.624972023495545e+33
124.29586802298984,365.21050633813775,-84680255511.17398,124987725236.38222,2.1523758786422773,150972438323.0366,29653.189893987717,-5.249490675206705e+33,2.6247453376033527e+33,-2.6247453376033527e+33
124.66144410541037,365.21050633813775,-85457690615.64189,124473212447.24556,2.1586079098280395,150985421489.2812,29651.91493456792,-5.249039273942507e+33,2.6245196369712536e+33,-2.6245196369712536e+33
125.02702018783094,365.21050633813775,-86231837445.13658,123953910125.66609,2.164839406278858,150998349741.3338,29650.645531172013,-5.248589859078809e+33,2.6242949295394046e+33,-2.6242949295394046e+33
125.3925962702515,365.21050633813775,-87002667063.89049,123429839478.54143,2.17107037036241,151011222595.96695,29649.38172912577,-5.24814244640892e+33,2.62407122320446e+33,-2.62407122320446e+33
125.75817235267206,365.21050633813775,-87770150675.0361,122901021880.24709,2.1773008044650712,151024039572.2731,29648.123573512807,-5.247697051638806e+33,2.623848525819403e+33,-2.623848525819403e+33
126.12374843509262,365.21050633813775,-88534259621.48071,122367478871.70569,2.1835307109918127,151036800191.67874,29646.87110917361,-5.2472536903868e+33,2.6236268451934e+33,-2.6236268451934e+33
126.48932451751318,365.21050633813775,-89294965386.77525,121829232159.45384,2.1897600923660945,151049503977.95914,29645.62438070451,-5.246812378183276e+33,2.623406189091638e+33,-2.623406189091638e+33
126.85490059993374,365.21050633813775,-90052239595.97746,121286303614.70483,2.195988951029763,151062150457.25284,29644.383432456645,-5.246373130470346e+33,2.6231865652351726e+33,-2.623186565235174e+33
127.22047668235429,365.21050633813775,-90806054016.50717,120738715272.4087,2.2022172894429457,151074739158.07565,29643.14830853503,-5.245935962601565e+33,2.622967981300783e+33,-2.622967981300782e+33
127.58605276477485,365.21050633813775,-91556380558.99692,120186489330.30885,2.2084451100839444,151087269611.33527,29641.919052797504,-5.24550088984162e+33,2.62275044492081e+33,-2.62275044492081e+33
127.95162884719541,365.21050633813775,-92303191278.13475,119629648147.99539,2.2146724154491313,151099741350.34485,29640.69570885384,-5.245067927366053e+33,2.622533963683027e+33,-2.622533963683026e+33
128.31720492961597,365.21050633813775,-93046458373.5016,119068214245.95592,2.2208992080528422,151112153910.83746,29639.478320064725,-5.244637090260953e+33,2.622318545130477e+33,-2.622318545130476e+33
128.68278101203651,365.21050633813775,-93786154190.4018,118502210304.62263,2.227125490427269,151124506830.9797,29638.266929540838,-5.244208393522684e+33,2.6221041967613415e+33,-2.6221041967613426e+33
129.0483570944571,365.21050633813775,-94522251220.68756,117931659163.41663,2.2333512651223555,151136799651.3855,29637.06158014193,-5.243781852057595e+33,2.621890926028798e+33,-2.621890926028797e+33
129.41393317687766,365.21050633813775,-95254722103.57716,117356583819.78915,2.239576534705689,151149031915.12973,29635.86231447587,-5.243357480681749e+33,2.621678740340875e+33,-2.621678740340874e+33
129.77950925929818,365.21050633813775,-95983539626.46614,116777007428.26053,2.245801301762392,151161203167.76196,29634.66917489775,-5.24293529412064e+33,2.6214676470603206e+33,-2.6214676470603194e+33
130.14508534171875,365.21050633813775,-96708676725.73323,116192953299.45515,2.2520255688950166,151173312957.31976,29633.482203508975,-5.242515307008928e+33,2.621257653504464e+33,-2.621257653504464e+33
130.5106614241393,365.21050633813775,-97430106487.53908,115604444899.1342,2.2582493387234344,151185360834.3419,29632.301442156386,-5.242097533890176e+33,2.621048766945088e+33,-2.621048766945088e+33
130.87623750655987,365.21050633813775,-98147802148.61917,115011505847.22581,2.2644726138847306,151197346351.88196,29631.126932431347,-5.241681989216574e+33,2.6208409946082876e+33,-2.6208409946082864e+33
131.24181358898042,365.21050633813775,-98861737097.06998,114414159916.85191,2.2706953970330925,151209269065.52106,29629.95871566892,-5.2412686873487e+33,2.62063434367435e+33,-2.62063434367435e+33
131.607389671401,365.21050633813775,-99571884873.12967,113812431033.35258,2.276917690839703,151221128533.3813,29628.79683294695,-5.240857642555242e+33,2.6204288212776215e+33,-2.6204288212776204e+33
131.97296575382157,365.21050633813775,-100278219169.95125,113206343273.3078,2.283139497992629,151232924316.13818,29627.64132508528,-5.240448869012769e+33,2.6202244345063845e+33,-2.6202244345063845e+33
132.33854183624211,365.21050633813775,-100980713834.37105,112595920863.55629,2.289360821196716,151244655977.034,29626.492232644836,-5.24004238080546e+33,2.62002119040273e+33,-2.62002119040273e+33
132.70411791866266,365.21050633813775,-101679342867.66928,111981188180.21205,2.2955816631734716,151256323081.89008,29625.34959592687,-5.23963819192488e+33,2.61981909596244e+33,-2.61981909596244e+33
133.0696940010832,365.21050633813775,-102374080426.32591,111362169747.67781,2.3018020266609645,151267925199.11963,29624.213454972094,-5.239236316269725e+33,2.6196181581348626e+33,-2.6196181581348626e+33
133.43527008350378,365.21050633813775,-103064900822.7686,110738890237.65692,2.3080219144137044,151279461899.74023,29623.083849559887,-5.238836767645594e+33,2.6194183838227966e+33,-2.619418383822798e+33
133.80084616592436,365.21050633813775,-103751778526.11613,110111374468.16145,2.3142413292025372,151290932757.38614,29621.960819207507,-5.238439559764748e+33,2.6192197798823744e+33,-2.619219779882373e+33
134.1664222483449,365.21050633813775,-104434688162.91454,109479647402.51875,2.3204602738145343,151302337348.32068,29620.84440316927,-5.238044706245883e+33,2.6190223531229416e+33,-2.6190223531229416e+33
134.53199833076548,365.21050633813775,-105113604517.8672,108843734148.37527,2.326678751052878,151313675251.4484,29619.734640435814,-5.237652220613905e+33,2.6188261103069526e+33,-2.6188261103069526e+33
134.89757441318602,365.21050633813775,-105788502534.55905,108203659956.69788,2.3328967637367533,151324946048.32712,29618.631569733294,-5.237262116299702e+33,2.6186310581498516e+33,-2.6186310581498504e+33
135.26315049560657,365.21050633813775,-106459357316.17427,107559450220.77327,2.339114314701233,151336149323.1801,29617.535229522633,-5.236874406639925e+33,2.618437203319963e+33,-2.618437203319962e+33
135.6287265780271,365.21050633813775,-107126144126.20773,106911130475.20439,2.3453314067971687,151347284662.90768,29616.445657998785,-5.236489104876775e+33,2.6182445524383874e+33,-2.6182445524383874e+33
135.9943026604477,365.21050633813775,-107788838389.17094,106258726394.90498,2.351548042891077,151358351657.09915,29615.36289308999,-5.236106224157786e+33,2.618053112078894e+33,-2.6180531120788927e+33
136.35987874286826,365.21050633813775,-108447415691.29086,105602263794.09203,2.357764225865027,151369349898.04456,29614.286972457023,-5.235725777535616e+33,2.617862888767808e+33,-2.617862888767808e+33
136.7254548252888,365.21050633813775,-109101851781.20337,104941768625.27545,2.3639799586165284,151380278980.7461,29613.2179334925,-5.235347777967835e+33,2.6176738889839175e+33,-2.6176738889839175e+33
137.09103090770938,365.21050633813775,-109752122570.64009,104277266978.2462,2.3701952440584164,151391138502.9297,29612.155813320143,-5.23497223831673e+33,2.6174861191583644e+33,-2.6174861191583656e+33
137.45660699012993,365.21050633813775,-110398204135.10947,103608785079.06168,2.376410085118741,151401928065.05634,29611.100648794112,-5.2345991713491e+33,2.61729958567455e+33,-2.61729958567455e+33
137.82218307255047,365.21050633813775,-111040072714.57135,102936349289.02954,2.382624484740652,151412647270.33334,29610.052476498266,-5.234228589736057e+33,2.6171142948680286e+33,-2.6171142948680286e+33
138.18775915497105,365.21050633813775,-111677704714.10603,102259986103.68886,2.3888384458822864,151423295724.7256,29609.011332745507,-5.233860506052832e+33,2.6169302530264156e+33,-2.616930253026417e+33
138.5533352373916,365.21050633813775,-112311076704.57637,101579722151.78983,2.3950519715166534,151433873036.9664,29607.977253577115,-5.23349493277859e+33,2.6167474663892944e+33,-2.6167474663892956e+33
138.91891131981217,365.21050633813775,-112940165423.28467,100895584194.27129,2.4012650646315192,151444378818.56888,29606.95027476204,-5.233131882296226e+33,2.616565941148113e+33,-2.616565941148113e+33
139.2844874022327,365.21050633813775,-113564947774.62312,100207599123.23534,2.407477728229297,151454812683.8362,29605.930431796296,-5.232771366892202e+33,2.616385683446101e+33,-2.616385683446101e+33
139.6500634846533,365.21050633813775,-114185400830.71793,99515793960.92194,2.413689965326926,151465174249.873,29604.917759902273,-5.232413398756345e+33,2.6162066993781725e+33,-2.6162066993781725e+33
140.01563956707383,365.21050633813775,-114801501832.06804,98820195858.67957,2.419901778955763,151475463136.59552,29603.91229402812,-5.23205798998168e+33,2.6160289949908404e+33,-2.616028994990839e+33
140.3812156494944,365.21050633813775,-115413228188.17722,98120832095.93529,2.426113172161461,151485678966.74255,29602.91406884709,-5.231705152564244e+33,2.615852576282122e+33,-2.615852576282122e+33
140.74679173191495,365.21050633813775,-116020557478.1805,97417730079.1624,2.43232414800386,151495821365.88562,29601.92311875696,-5.231354898402924e+33,2.615677449201462e+33,-2.615677449201462e+33
141.1123678143355,365.21050633813775,-116623467451.46463,96710917340.84618,2.4385347095568695,151505889962.43945,29600.939477879376,-5.231007239299274e+33,2.6155036196496375e+33,-2.6155036196496364e+33
141.47794389675607,365.21050633813775,-117221936028.28209,96000421538.44862,2.444744859908349,151515884387.67233,29599.963180059254,-5.230662186957355e+33,2.615331093478678e+33,-2.615331093478677e+33
141.84351997917662,365.21050633813775,-117815941300.35957,95286270453.37027,2.4509546021599977,151525804275.716,29598.99425886421,-5.230319752983571e+33,2.6151598764917857e+33,-2.6151598764917857e+33
