Time Passed (days),Orbital Period (days),Barycentric X Position of Alpha A (m),Barycentric Y Position of Alpha A (m),Barycentric X Position of Alpha B (m),Barycentric Y Position of Alpha B (m),Scalar Distance Between Both Masses (m),Radius of Alpha A from the Barycenter (m),Radius of Alpha B from the Barycenter (m),Orbital Velocity of Alpha A (m/s),Orbital Velocity of Alpha B (m/s),Kinetic Energy of Alpha A (J),Kinetic Energy of Alpha B (J),Relative Kinetic Energy Within the System (J),Gravitational Potential Energy (J),Total Mechanical Energy Within the System (J),Acceleration of Alpha A (m/s/s),Acceleration of Alpha B (m/s/s),Relative Net Acceleration (m/s/s)
14061.021908802304,29143.0723794471,-2398491545357.104,97711522759.44695,2902042256537.049,-118225544112.259,5304930480399.497,2400481042380.7725,2904449438018.7246,7339.110934505738,6672.071356548527,5.897949149333495e+37,4.0287465249122145e+37,9.92669567424571e+37,-4.987107346222503e+37,-3.779465395714286e+37,4.292644314049814e-06,5.19386245733099e-06,9.486506771380804e-06
14090.194153426375,29143.0723794471,-2399467316292.7544,92153698296.56252,2903222885459.189,-111500883574.29387,5306599529309.995,2401236287012.773,2905363242297.222,7334.3431367754265,6667.7368960186195,5.890288522652146e+37,4.0235137359647857e+37,9.91380225861693e+37,-4.98553878503058e+37,-3.779465395714286e+37,4.289944465849816e-06,5.1905957901718775e-06,9.480540256021693e-06
14119.366398050448,29143.0723794471,-2400386177812.7456,86591353225.01242,2904334657132.549,-104770753349.60068,5308171303993.06,2401947515056.8594,2906223788936.2,7329.853120575383,6663.65496991802,5.883078771228351e+37,4.0185889290092376e+37,9.901667700237587e+37,-4.984062543365611e+37,-3.779465395714286e+37,4.2874042962035515e-06,5.187522325240761e-06,9.474926621444313e-06
14148.538642674519,29143.0723794471,-2401248041403.3,81024757554.76427,2905377464460.346,-98035480135.32251,5309645640549.304,2402614652348.56,2907030988200.7437,7325.641368320677,6659.8260168158995,5.876319849569012e+37,4.013972072970343e+37,9.890291922539355e+37,-4.982678611912602e+37,-3.779465395714286e+37,4.285023647956143e-06,5.184641872388925e-06,9.469665520345068e-06
14177.71088729859,29143.0723794471,-2402052823966.661,75454182035.48163,2906351206898.888,-91295391523.5938,5311022385114.917,2403237629264.5,2907784755850.417,7321.708333621644,6656.250449094696,5.870011715027396e+37,4.009663138717137e+37,9.879674853744533e+37,-4.981386981939364e+37,-3.779465395714286e+37,4.28280237379752e-06,5.1819542533793205e-06,9.464756627176841e-06
14206.88313192266,29143.0723794471,-2402800447843.42,69879898110.08203,2907255790484.58,-84550815945.34787,5312301393901.685,2403816380740.512,2908485013161.1724,7318.054441027982,6652.928652717499,5.864154327802506e+37,4.005662099062528e+37,9.869816426865033e+37,-4.980187645296397e+37,-3.779465395714286e+37,4.280740336258028e-06,5.1794593018812605e-06,9.46019963813929e-06
14236.055376546734,29143.0723794471,-2403490840833.394,64302177868.04184,2908091127859.189,-77802082613.81857,5313482533234.42,2404350846288.575,2909131686945.8447,7314.680085788434,6649.860987009553,5.858747650938573e+37,4.001968928762926e+37,9.860716579701498e+37,-4.979080594416778e+37,-3.779465395714286e+37,4.2788374077043505e-06,5.1771568634654845e-06,9.455994271169835e-06
14265.227621170803,29143.0723794471,-2404123936215.059,58721293998.46865,2908857138293.359,-71049521467.76042,5314565679585.812,2404840970012.5796,2909724709573.232,7311.585633626244,6647.04778445412,5.853791650324541e+37,3.998583604517887e+37,9.852375254842428e+37,-4.97806582231605e+37,-3.779465395714286e+37,4.277093470335705e-06,5.1750467955995545e-06,9.45214026593526e-06
14294.399865794874,29143.0723794471,-2404699672763.528,53137519742.946365,2909553747708.357,-64293463114.39368,5315550719608.644,2405286700622.911,2910264018985.7324,7308.771420530743,6644.489350503021,5.8492862946935835e+37,3.9955061049698e+37,9.844792399663383e+37,-4.977143322592139e+37,-3.779465395714286e+37,4.275508416180349e-06,5.173128967643627e-06,9.448637383823975e-06
14323.572110418945,29143.0723794471,-2405217994767.0522,47551128848.17927,2910180888696.047,-57534238772.10641,5316437550165.397,2405687991449.8423,2910749558715.555,7306.23775256533,6642.185963402063,5.8452315556226925e+37,3.9927364107035933e+37,9.837967966326285e+37,-4.976313089425255e+37,-3.779465395714286e+37,4.2740821470923656e-06,5.171403260846563e-06,9.44548540793893e-06
14352.744355043016,29143.0723794471,-2405678852042.0586,41962395518.45086,2910738500537.0767,-50772180212.93226,5317226078355.2,2406044800455.728,2911181277899.472,7303.984905692084,6640.137874031592,5.8416274075322685e+37,3.990274504246466e+37,9.831901911778734e+37,-4.975575117577816e+37,-3.779465395714286e+37,4.272814574748744e-06,5.169869568342403e-06,9.442684143091146e-06
14381.916599667089,29143.0723794471,-2406082199946.6953,36371594367.91002,2911226529217.272,-44007619704.819305,5317916221538.12,2406357090245.9995,2911559131292.1206,7302.013125613256,6638.345305762392,5.838473827685796e+37,3.9881203700676517e+37,9.826594197753448e+37,-4.974929402394377e+37,-3.779465395714286e+37,4.271705620646757e-06,5.16852779514718e-06,9.440233415793937e-06
14411.08884429116,29143.0723794471,-2406427999392.8945,30779000372.714054,2911644927442.2314,-37240889953.725845,5318507907356.794,2406624828078.949,2911883079277.8447,7300.322627629828,6636.808454327087,5.835770796189507e+37,3.9862739945781887e+37,9.822044790767695e+37,-4.974375939801564e+37,-3.779465395714286e+37,4.270755216101622e-06,5.167377858156106e-06,9.438133074257729e-06
14440.26108891523,29143.0723794471,-2406716216856.939,25184888823.027855,2911993654650.1084,-30472324045.541992,5319001073755.373,2406847985874.306,2912153087881.067,7298.9135965173255,6635.527487707272,5.83351829599209e+37,3.9847353661307496e+37,9.81825366212284e+37,-4.973914726308016e+37,-3.779465395714286e+37,4.2699633022444595e-06,5.166419686141086e-06,9.436382988385545e-06
14469.4333335393,29143.0723794471,-2406946824388.525,19589535274.911915,2912272677022.58,-23702255387.876846,5319395668995.773,2407026540220.5874,2912369128775.186,7297.786186419106,6634.50254603647,5.831716312884502e+37,3.983504475019479e+37,9.815220787903982e+37,-4.973545759004343e+37,-3.779465395714286e+37,4.269329830020548e-06,5.165653219748619e-06,9.434983049769166e-06
14498.605578163373,29143.0723794471,-2407119799618.3267,13993215502.116764,2912481967493.997,-16931017651.732435,5319691651671.242,2407160472381.2373,2912531179290.005,7296.940520757168,6633.7337415190605,5.830364835499734e+37,3.982581313479847e+37,9.81294614897958e+37,-4.973269035563079e+37,-3.779465395714286e+37,4.2688547601878585e-06,5.165078411498017e-06,9.433933171685875e-06
14527.777822787444,29143.0723794471,-2407235125764.0483,8396205447.784782,2912621505758.7104,-10158944713.065565,5319888990717.209,2407249768299.537,2912639222417.672,7296.376692160683,6633.221158365298,5.82946385531267e+37,3.9819658756885483e+37,9.811429731001218e+37,-4.973084554238651e+37,-3.779465395714286e+37,4.2685380633158895e-06,5.164695225779999e-06,9.433233289095889e-06
14556.950067411515,29143.0723794471,-2407292791634.968,2798781176.2232857,2912691278276.563,-3386370594.4359093,5319987665419.431,2407294418602.2925,2912693246817.138,7296.094762412301,6632.964852742516,5.829013366639973e+37,3.981658157763438e+37,9.810671524403411e+37,-4.972992313867362e+37,-3.779465395714286e+37,4.268379719784796e-06,5.164503638855637e-06,9.432883358640434e-06
14586.122312035586,29143.0723794471,-2407292791634.968,-2798781176.2226963,2912691278276.563,3386370594.435196,5319987665419.431,2407294418602.2925,2912693246817.138,7296.094762412301,6632.964852742516,5.829013366639973e+37,3.981658157763438e+37,9.810671524403411e+37,-4.972992313867362e+37,-3.779465395714286e+37,4.268379719784796e-06,5.164503638855637e-06,9.432883358640434e-06
14615.294556659659,29143.0723794471,-2407235125764.0483,-8396205447.785262,2912621505758.7104,10158944713.066147,5319888990717.209,2407249768299.537,2912639222417.672,7296.376692160683,6633.221158365298,5.82946385531267e+37,3.9819658756885483e+37,9.811429731001218e+37,-4.973084554238651e+37,-3.779465395714286e+37,4.2685380633158895e-06,5.164695225779999e-06,9.433233289095889e-06
14644.46680128373,29143.0723794471,-2407119799618.3267,-13993215502.117243,2912481967493.997,16931017651.733015,5319691651671.242,2407160472381.2373,2912531179290.005,7296.940520757168,6633.7337415190605,5.830364835499734e+37,3.982581313479847e+37,9.81294614897958e+37,-4.973269035563079e+37,-3.779465395714286e+37,4.2688547601878585e-06,5.165078411498017e-06,9.433933171685875e-06
14673.6390459078,29143.0723794471,-2406946824388.525,-19589535274.91239,2912272677022.58,23702255387.877426,5319395668995.773,2407026540220.5874,2912369128775.186,7297.786186419106,6634.50254603647,5.831716312884502e+37,3.983504475019479e+37,9.815220787903982e+37,-4.973545759004343e+37,-3.779465395714286e+37,4.269329830020548e-06,5.165653219748619e-06,9.434983049769166e-06
14702.81129053187,29143.0723794471,-2406716216856.939,-25184888823.02726,2911993654650.1084,30472324045.541275,5319001073755.373,2406847985874.306,2912153087881.067,7298.9135965173255,6635.527487707272,5.83351829599209e+37,3.9847353661307496e+37,9.81825366212284e+37,-4.973914726308016e+37,-3.779465395714286e+37,4.2699633022444595e-06,5.166419686141086e-06,9.436382988385545e-06
14731.983535155941,29143.0723794471,-2406427999392.8945,-30779000372.713463,2911644927442.2314,37240889953.725136,5318507907356.794,2406624828078.949,2911883079277.8447,7300.322627629828,6636.808454327087,5.835770796189507e+37,3.9862739945781887e+37,9.822044790767695e+37,-4.974375939801564e+37,-3.779465395714286e+37,4.270755216101622e-06,5.167377858156106e-06,9.438133074257729e-06
14761.155779780014,29143.0723794471,-2406082199946.6953,-36371594367.9105,2911226529217.272,44007619704.81988,5317916221538.12,2406357090245.9995,2911559131292.1206,7302.013125613256,6638.345305762392,5.838473827685796e+37,3.9881203700676517e+37,9.826594197753448e+37,-4.974929402394377e+37,-3.779465395714286e+37,4.271705620646757e-06,5.16852779514718e-06,9.440233415793937e-06
14790.328024404085,29143.0723794471,-2405678852042.0586,-41962395518.45028,2910738500537.0767,50772180212.93156,5317226078355.2,2406044800455.728,2911181277899.472,7303.984905692084,6640.137874031592,5.8416274075322685e+37,3.990274504246466e+37,9.831901911778734e+37,-4.975575117577816e+37,-3.779465395714286e+37,4.272814574748744e-06,5.169869568342403e-06,9.442684143091146e-06
14819.500269028154,29143.0723794471,-2405217994767.0522,-47551128848.17974,2910180888696.047,57534238772.10699,5316437550165.397,2405687991449.8423,2910749558715.555,7306.23775256533,6642.185963402063,5.8452315556226925e+37,3.9927364107035933e+37,9.837967966326285e+37,-4.976313089425255e+37,-3.779465395714286e+37,4.2740821470923656e-06,5.171403260846563e-06,9.44548540793893e-06
14848.672513652225,29143.0723794471,-2404699672763.528,-53137519742.94577,2909553747708.357,64293463114.39296,5315550719608.644,2405286700622.911,2910264018985.7324,7308.771420530743,6644.489350503021,5.8492862946935835e+37,3.9955061049698e+37,9.844792399663383e+37,-4.977143322592139e+37,-3.779465395714286e+37,4.275508416180349e-06,5.173128967643627e-06,9.448637383823975e-06
14877.844758276298,29143.0723794471,-2404123936215.059,-58721293998.46806,2908857138293.359,71049521467.7597,5314565679585.812,2404840970012.5796,2909724709573.232,7311.585633626244,6647.04778445412,5.853791650324541e+37,3.998583604517887e+37,9.852375254842428e+37,-4.97806582231605e+37,-3.779465395714286e+37,4.277093470335705e-06,5.1750467955995545e-06,9.45214026593526e-06
14907.01700290037,29143.0723794471,-2403490840833.394,-64302177868.04125,2908091127859.189,77802082613.81786,5313482533234.42,2404350846288.575,2909131686945.8447,7314.680085788434,6649.860987009553,5.858747650938573e+37,4.001968928762926e+37,9.860716579701498e+37,-4.979080594416778e+37,-3.779465395714286e+37,4.2788374077043505e-06,5.1771568634654845e-06,9.455994271169835e-06
14936.18924752444,29143.0723794471,-2402800447843.42,-69879898110.08145,2907255790484.58,84550815945.34717,5312301393901.685,2403816380740.512,2908485013161.1724,7318.054441027982,6652.928652717499,5.864154327802506e+37,4.005662099062528e+37,9.869816426865033e+37,-4.980187645296397e+37,-3.779465395714286e+37,4.280740336258028e-06,5.1794593018812605e-06,9.46019963813929e-06
14965.361492148511,29143.0723794471,-2402052823966.6606,-75454182035.48212,2906351206898.8877,91295391523.59438,5311022385114.917,2403237629264.5,2907784755850.417,7321.708333621644,6656.250449094696,5.870011715027396e+37,4.009663138717137e+37,9.879674853744533e+37,-4.981386981939364e+37,-3.779465395714286e+37,4.28280237379752e-06,5.1819542533793205e-06,9.464756627176841e-06
14994.53373677258,29143.0723794471,-2401248041403.3,-81024757554.76474,2905377464460.3457,98035480135.32307,5309645640549.304,2402614652348.56,2907030988200.7437,7325.641368320677,6659.8260168158995,5.876319849569012e+37,4.013972072970343e+37,9.890291922539355e+37,-4.982678611912602e+37,-3.779465395714286e+37,4.285023647956143e-06,5.184641872388925e-06,9.469665520345068e-06
15023.705981396655,29143.0723794471,-2400386177812.7456,-86591353225.01184,2904334657132.549,104770753349.59996,5308171303993.06,2401947515056.8594,2906223788936.2,7329.853120575383,6663.65496991802,5.883078771228351e+37,4.0185889290092376e+37,9.901667700237587e+37,-4.984062543365611e+37,-3.779465395714286e+37,4.2874042962035515e-06,5.187522325240761e-06,9.474926621444313e-06
15052.878226020724,29143.0723794471,-2399467316292.7544,-92153698296.56194,2903222885459.189,111500883574.29315,5306599529309.995,2401236287012.773,2905363242297.222,7334.3431367754265,6667.7368960186195,5.890288522652146e+37,4.0235137359647857e+37,9.91380225861693e+37,-4.98553878503058e+37,-3.779465395714286e+37,4.289944465849816e-06,5.1905957901718775e-06,9.480540256021693e-06
